0.024975,0.00031616,0.0041006,0.00031485,0.023948,0.012647,0.00071388,0.001027,0.00038675,0.00018704,0.08489,0.0081053,0.0036226,0.0069827,0.063864,0.162,0.0045534,0.031983,0.0024704,0.02124,0.22603,0.038336,0.042103,0.036314,0.16153,0.057332,0.0036402,0.0011059,0.0019383,0.00032533,0.092253,0.045186,0.041761,0.045379,0.061323,0.006418,0.28392,0.049539
0.021296,0.00034362,0.0014349,0.00034362,0.020894,0.011405,0.00053272,0.000145,0.00035967,8.9531e-05,0.090909,0.0062952,0.0039538,0.004785,0.067776,0.14652,0.0047107,0.021623,0.0059284,0.0044275,0.248,0.017007,0.042478,0.014692,0.19205,0.058612,0.0023618,0.00014547,0.0010807,0.00051756,0.076636,0.023668,0.016112,0.024172,0.052897,0.0042729,0.24249,0.099857
0.031334,0.00014576,0.0053185,0.0002921,0.029707,0.0098296,0.00022604,0.00020537,8.0968e-05,5.4485e-05,0.058267,0.00052615,0.0039655,0.0021544,0.039115,0.11989,0.0054531,0.026155,0.009926,0.026413,0.18875,0.011394,0.054569,0.012123,0.159,0.037846,0.00084002,0.0014336,0.00093771,0.00019689,0.066869,0.011354,0.0054924,0.011908,0.021768,0.009198,0.34281,0.13521
0.072062,0.00037195,0.01889,0.00043658,0.067121,0.027642,7.0619e-05,0.0021928,0.00027962,3.9089e-05,0.076886,0.00051174,0.00075268,0.0011646,0.049146,0.062648,0.00096633,0.0053562,0.00031423,0.0012198,0.12956,0.0018805,0.012474,0.002292,0.093681,0.091962,0.000322,0.0051802,0.00054106,0.00039747,0.11745,0.0070839,0.015581,0.0084095,0.020912,0.046761,0.19483,0.1802
0.013928,0.00049316,9.5855e-05,0.00043901,0.013617,0.0060012,0.00035239,0.00029339,0.00030268,0.00023706,0.086536,0.0064733,0.0020448,0.0061084,0.067252,0.20079,0.005361,0.020412,0.0078219,0.029095,0.27128,0.011288,0.078595,0.0083134,0.21488,0.051727,0.0023419,0.0034574,0.0020944,8.3728e-05,0.07724,0.02559,0.0079923,0.025804,0.063975,0.0022153,0.2155,0.074769
0.079737,0.00078791,0.018473,0.00074266,0.075223,0.026042,0.00076621,0.0013432,0.00044299,0.00017713,0.070164,0.0027787,0.0031735,0.0019053,0.04769,0.057967,0.0014856,0.0090503,0.0023614,0.0011657,0.1089,0.0049351,0.014958,0.0048782,0.078206,0.087142,0.0019633,0.0043753,0.00094473,0.00056103,0.11004,0.0031893,0.01355,0.0057806,0.0048327,0.051914,0.18613,0.22197
0.022928,0.00054918,0.0037264,0.00052688,0.022386,0.0076818,4.2869e-05,0.00017644,0.00020271,3.9342e-05,0.068568,0.0015928,0.0051104,0.0011244,0.05093,0.11757,0.0018636,0.032853,0.0026619,0.020635,0.25537,0.0014146,0.08924,0.00069974,0.22691,0.048014,0.0015044,0.0030923,0.00088967,0.00091193,0.069074,0.015909,0.011631,0.016784,0.0429,0.0049864,0.29374,0.11207
0.072699,0.00030697,0.027581,0.00029152,0.070645,0.013878,0.00098267,0.0015903,0.00043333,3.6517e-05,0.057155,0.0048264,0.0015408,0.0040561,0.045407,0.036093,0.0013609,0.001361,0.0018903,0.00031045,0.10944,0.0098452,0.0050163,0.0095928,0.093231,0.075516,0.003206,0.0065394,0.0011254,0.00054025,0.11009,0.0088173,0.017667,0.01265,0.032489,0.045541,0.23868,0.2409
0.052404,0.0012353,0.003155,0.0011095,0.045732,0.033706,0.00055461,0.00060972,0.00031476,0.00013013,0.11477,0.0056909,0.011068,0.0052562,0.070344,0.22571,0.0031673,0.044991,0.0014335,0.073632,0.1682,0.012331,0.010277,0.010421,0.052021,0.068665,0.0031404,0.0012395,0.0005004,0.00047614,0.07651,0.0079928,0.0053591,0.008888,0.0016423,0.029937,0.12988,0.10021
0.077039,0.0012726,0.020311,0.0011649,0.072579,0.024483,0.00050089,0.0012258,0.00045901,0.00010441,0.066782,0.0012911,0.0011332,0.0018994,0.04583,0.052272,0.0015361,0.006021,0.0010012,0.0023427,0.11005,0.0032718,0.011049,0.0040586,0.082216,0.082001,0.00095479,0.0046169,0.00016937,0.0003304,0.11127,0.0059062,0.012626,0.0092707,0.017421,0.049534,0.19945,0.22713
0.072018,0.00084817,0.0092591,0.00075894,0.067083,0.049783,0.00026047,0.0021409,0.00060591,3.2694e-06,0.11842,0.00086666,0.0044794,0.00062427,0.05269,0.1633,0.0019608,0.020926,0.0036143,0.0045793,0.1534,0.0033068,0.017435,0.0035777,0.049513,0.091536,0.00021297,0.0038447,0.0011813,0.00014603,0.086015,0.0083515,0.011306,0.0095197,0.02854,0.033984,0.11834,0.11321
0.07483,0.00089175,0.017061,0.00086991,0.070762,0.02273,0.00027315,0.0012268,0.00041749,6.0382e-05,0.064957,0.0024971,0.0010829,0.0022203,0.044241,0.050374,0.00035186,0.00033035,0.0013207,0.0022209,0.11316,0.0057845,0.0013251,0.0061421,0.088301,0.080253,0.001672,0.0044587,0.00044372,0.00053418,0.11091,0.0067623,0.01043,0.0095088,0.020426,0.048295,0.20658,0.2279
0.056142,0.00081697,0.020394,0.00065839,0.052174,0.029173,0.00033832,0.0024368,0.0012642,0.00029649,0.095405,0.0022114,0.0097362,0.0010748,0.046418,0.16031,0.0028926,0.03132,0.0027223,0.0055598,0.17261,0.0026328,0.034115,0.0011429,0.098815,0.070706,0.001567,0.0033542,0.0019713,0.00024258,0.079935,0.004895,0.017651,0.0065943,0.0090499,0.022514,0.21309,0.10011
0.090072,0.00068312,0.0016312,0.00067545,0.081003,0.058571,0.00060028,0.00065812,0.00076527,0.00012819,0.10032,0.0011605,0.00078076,0.00043179,0.051005,0.098736,0.0012529,0.0010802,0.0013653,0.00021034,0.11957,0.0014967,0.00064691,0.0010052,0.032383,0.10668,0.0008547,0.00097804,0.00081923,0.00024173,0.095363,0.00045656,0.0012568,0.0010981,0.037034,0.055687,0.10937,0.16562
0.031288,0.000128,5.1728e-05,6.6744e-05,0.030021,0.0086597,0.00021785,0.00054987,2.7282e-05,2.8493e-05,0.050014,0.0015445,0.0030363,0.0031651,0.029648,0.099726,0.0012283,0.018723,0.0046474,0.017306,0.20055,0.027491,0.1017,0.028121,0.1823,0.028749,0.00075164,0.0010311,0.00024958,0.00087013,0.069326,0.016186,0.0099047,0.017828,0.020826,0.0093961,0.36692,0.13537
0.035444,0.00046901,0.010915,0.00039233,0.033878,0.0080722,0.00043987,0.00053121,0.00016999,0.00010396,0.043973,0.0048644,0.0029764,0.0040975,0.029445,0.10011,0.012534,0.026912,0.0057932,0.027171,0.16968,0.037107,0.065043,0.035472,0.15049,0.028821,0.0019202,0.00065774,0.0004189,0.00032866,0.071161,0.016986,0.012237,0.019059,0.014498,0.012135,0.3754,0.1552
0.017768,0.00023145,0.0050174,0.00022639,0.017311,0.012991,0.00037093,0.0012411,0.00030929,0.00024284,0.089761,0.0015332,0.0044737,0.0020958,0.058482,0.1689,0.0031876,0.051011,1.8113e-05,0.0033114,0.23533,0.017088,0.05315,0.016625,0.16527,0.056906,0.0019456,0.00094496,0.00067142,0.00074691,0.063654,0.015464,0.0064691,0.0156,0.040489,0.003867,0.22259,0.12823
0.018783,0.001172,0.00037143,0.0011482,0.018489,0.0047382,0.00037135,0.00010207,0.00036106,1.0088e-06,0.067982,0.0032768,0.00087548,0.0025374,0.061316,0.061727,0.0098736,0.0074953,0.0022333,7.4649e-05,0.23662,0.022697,0.04708,0.018403,0.21189,0.049614,0.0062124,0.0019181,0.00079283,0.00030062,0.077165,0.016079,0.012435,0.017819,0.058446,0.0034621,0.34741,0.1325
0.013312,0.00043684,0.00057361,0.00045189,0.013031,0.0059416,9.9468e-06,0.00011731,0.00028675,9.1543e-05,0.070685,0.0031446,0.0033409,0.0027709,0.055661,0.15023,0.010779,0.0058228,0.0053541,0.011608,0.21983,0.0097688,0.026534,0.006962,0.1713,0.042273,0.0022349,0.00042688,0.00069296,0.00058849,0.055769,0.012092,0.0070602,0.01261,0.042698,0.0025349,0.32917,0.11025
0.049554,0.0017095,0.0080902,0.0016083,0.045101,0.029953,0.0012279,0.002638,0.00071773,0.00040956,0.10806,0.0087367,0.005385,0.0068658,0.069139,0.2219,0.01419,0.061544,0.0090118,0.10228,0.17349,0.011299,0.018796,0.0076059,0.083333,0.074406,0.0048703,0.0032814,0.0016967,0.0010179,0.076513,0.0075284,0.0066188,0.0074161,0.0048552,0.021953,0.1487,0.095472
0.05437,0.0014617,0.0026104,0.0015617,0.051158,0.023905,0.00070954,0.00016161,0.00026502,0.00013002,0.097887,0.0032122,0.0079227,0.002113,0.058187,0.15609,0.0081837,0.01155,0.0092457,0.0023007,0.19302,0.014213,0.02435,0.01265,0.13088,0.06967,0.0021663,0.0011128,0.00042204,0.00053618,0.087438,0.009354,0.0025413,0.0098054,0.0072291,0.019907,0.1845,0.11321
0.053292,0.0012028,0.0061566,0.0013249,0.045539,0.030915,0.00087049,0.00085306,0.00035578,5.0304e-06,0.095945,0.011049,0.015034,0.01118,0.067778,0.14774,0.0037094,0.036958,0.0047569,0.071092,0.15266,0.016111,0.0055562,0.012664,0.074809,0.062441,0.004071,0.0021447,0.0013087,2.6829e-05,0.08628,0.009319,0.0065587,0.0086379,0.0068162,0.034911,0.2156,0.1202
0.023971,0.00012943,0.0010513,8.5646e-05,0.023711,0.0077975,0.00053932,0.00017278,0.00018001,1.3621e-05,0.081539,0.0056956,0.0032767,0.0047309,0.070236,0.097277,0.0094485,0.0096433,0.0091492,0.0066112,0.24951,0.024376,0.06441,0.02193,0.21409,0.061191,0.0027803,0.0027656,0.0012088,0.00082966,0.074451,0.012801,0.0080384,0.012887,0.050624,0.004386,0.30071,0.099167
0.0097448,0.00026528,0.00018886,0.00025697,0.0096378,0.0018642,0.00026625,5.6797e-05,6.5978e-05,4.2369e-05,0.0478,0.0043286,0.0042751,0.0039161,0.044939,0.036764,0.00092522,0.0086008,0.0056948,0.0089801,0.18327,0.016661,0.013374,0.015985,0.17332,0.027625,0.0012568,0.001702,0.00066785,0.00018461,0.082081,0.037236,0.02764,0.037227,0.074517,0.0014325,0.47419,0.13523
0.046,0.0012907,0.011802,0.0012328,0.044431,0.017029,0.0016619,0.0012477,0.00017346,3.0514e-05,0.083841,0.0085582,0.0018581,0.0062899,0.051272,0.15646,0.01341,0.013347,0.0077864,0.0019202,0.21917,0.029654,0.018277,0.025211,0.17029,0.060411,0.005613,0.0020698,0.00084173,2.9424e-05,0.0848,0.017454,0.014873,0.017659,0.015834,0.01153,0.20509,0.11567
0.018526,0.00049351,0.00047615,0.00049429,0.018036,0.0047443,0.000153,0.00026095,0.00018868,0.00013215,0.054727,0.0034822,0.0019166,0.0036785,0.045759,0.053647,0.0012107,0.012827,0.0032209,0.008278,0.20459,0.017497,0.062508,0.017361,0.18938,0.034416,0.0015365,0.001073,0.00049375,0.00020882,0.073986,0.022944,0.016611,0.022978,0.051609,0.0049874,0.44752,0.10286
0.078625,0.0013968,0.0027398,0.0013496,0.073583,0.041978,0.00082083,0.00054838,0.0013451,0.00020934,0.10435,0.0023787,0.0011278,0.0017978,0.059387,0.10793,0.0014564,0.0031157,0.0035081,0.0008247,0.13981,0.0034606,0.0037326,0.0034415,0.065407,0.10642,0.0020843,0.0013529,0.0019097,0.00040256,0.091287,0.0021258,0.0017256,0.0040352,0.010764,0.038474,0.13433,0.15679
0.0099092,0.00025326,0.0012812,0.00026325,0.0097861,0.0024776,0.00014515,0.00011636,0.00013754,0.00016342,0.058127,0.006072,0.0017827,0.0058091,0.050849,0.067249,0.0015455,0.016484,0.0074995,0.0037506,0.22695,0.031251,0.069991,0.032096,0.21125,0.03251,0.0012334,0.0013094,0.00042835,0.00059013,0.073142,0.028037,0.015786,0.028039,0.064731,0.0013548,0.39207,0.13621
0.030978,0.00040721,0.0088941,0.00049382,0.029842,0.010852,0.00023355,0.00028224,0.00021956,0.00011582,0.066249,0.0014376,0.0029831,0.0011336,0.043313,0.13938,0.0056048,0.029346,0.0052221,0.02888,0.23317,0.014723,0.030174,0.015477,0.19688,0.043849,0.0010056,0.00089843,0.0012048,0.0010006,0.065592,0.010677,0.0082399,0.011668,0.022878,0.0078678,0.26602,0.13604
0.02907,0.0007677,0.0017056,0.00067503,0.027824,0.012839,0.00049313,0.00011349,0.00024616,8.1735e-05,0.083169,0.0031267,0.00028173,0.0020283,0.058025,0.16338,0.0084489,0.0035643,0.0029554,0.0041031,0.22076,0.010557,0.0098793,0.0092918,0.16262,0.054519,0.0024117,0.00068225,0.00052448,0.0001493,0.067805,0.009349,0.0032609,0.011056,0.029281,0.0073539,0.23999,0.12112
0.036516,0.00030455,0.0055534,0.00041113,0.033133,0.011411,0.0001903,0.00035888,0.00010366,2.0202e-05,0.070106,0.0045451,0.014971,0.0051059,0.055383,0.13328,0.0079769,0.04002,0.00678,0.031493,0.1642,0.012238,0.023968,0.0082034,0.10775,0.040566,0.001854,0.0020231,0.00082755,0.0016255,0.079484,0.018452,0.010581,0.018721,0.030585,0.017006,0.29992,0.14751
0.07392,0.00081082,0.0021268,0.00065982,0.065935,0.051298,0.00080799,0.00082273,0.00056728,0.00030151,0.10423,0.0020037,0.0071284,0.0011145,0.052515,0.11743,0.0021428,0.011746,0.0010695,0.0080831,0.13078,0.0028454,0.0075365,0.0015069,0.038644,0.094351,0.0012569,0.0017043,0.00083177,0.0003056,0.092607,0.0094668,0.0080183,0.0098172,0.013804,0.044215,0.14652,0.14465
0.015971,0.00064649,0.0006507,0.0006206,0.015648,0.0072984,7.7943e-05,0.0001935,0.00045768,5.122e-05,0.084384,0.002133,0.0024676,0.0024628,0.067124,0.17733,0.0055742,0.016175,0.0046223,0.011313,0.23345,0.008879,0.0093886,0.0091015,0.17362,0.052888,0.0016377,0.0019556,0.00092281,0.00014167,0.065862,0.014182,0.0045837,0.014931,0.050289,0.0029697,0.24391,0.11594
0.042833,0.00083965,0.0089306,0.00066988,0.03887,0.018351,0.00045263,0.0007236,0.00030258,0.00041211,0.078298,0.0026153,0.0066123,0.0022449,0.057768,0.13495,0.0046221,0.033598,0.0018897,0.056233,0.16423,0.0057313,0.016448,0.0026782,0.10134,0.053592,0.00088003,0.0019472,0.00063931,0.0011569,0.084533,0.017871,0.014241,0.01772,0.022799,0.024169,0.28099,0.11806
0.012821,0.00049405,0.00069372,0.00049749,0.012651,0.0043796,0.00028905,0.0003616,0.00026861,6.5342e-06,0.050634,0.0040418,0.0047182,0.0037577,0.044059,0.056015,0.0038212,0.016904,0.0030388,0.0025614,0.19639,0.010945,0.052295,0.009555,0.17552,0.03256,0.002365,0.0026733,0.00081443,0.00039695,0.084976,0.033859,0.0057255,0.034788,0.074616,0.0026741,0.42041,0.13914
0.039459,0.0013106,0.001137,0.001197,0.037266,0.010844,0.00049401,0.00030095,0.00011035,0.00013719,0.067957,0.0051754,0.0017803,0.0048436,0.053185,0.097353,0.0047776,0.0058152,0.0056624,0.0023444,0.21484,0.024137,0.06226,0.023089,0.18326,0.045391,0.002155,0.00092046,0.00089972,0.00026632,0.095362,0.023436,0.015843,0.02452,0.03612,0.014616,0.29447,0.11971
0.04365,0.00072597,0.01393,0.00074824,0.041808,0.016679,0.00070623,0.0007148,0.00043013,0.00026482,0.090088,0.0086427,0.003817,0.0073144,0.061381,0.15859,0.0096967,0.025387,0.0065195,0.013329,0.23275,0.041029,0.074887,0.039354,0.17778,0.06554,0.0046693,0.0017014,0.0020758,0.00022668,0.0831,0.015897,0.014809,0.016589,0.020367,0.011517,0.19871,0.099378
0.025449,0.0010988,0.001735,0.0010303,0.024342,0.011898,0.00065588,0.00024968,0.0002739,0.00022232,0.076841,0.0064469,0.0044009,0.0055039,0.05653,0.14869,0.010044,0.019631,0.0031515,0.00075196,0.20584,0.02227,0.011361,0.018413,0.15166,0.048931,0.0034476,0.0017054,0.00062931,0.00027136,0.068621,0.011489,0.0025685,0.011891,0.035162,0.006821,0.31657,0.090331
0.028055,0.00057527,0.0025894,0.00055755,0.027102,0.016481,0.00031289,0.00014825,0.00032774,3.3784e-05,0.10776,0.0059469,0.0038828,0.0051727,0.078062,0.1972,0.0059795,0.034275,0.004826,0.0029675,0.23284,0.011137,0.03819,0.0096104,0.14576,0.074902,0.0027437,0.0021698,0.0018362,1.3078e-05,0.067968,0.011453,0.0054803,0.01208,0.034119,0.0072962,0.16845,0.099056
0.055044,0.00092283,0.020414,0.00080795,0.052662,0.02143,0.0011101,0.0021674,0.00032424,9.3722e-05,0.092589,0.0051504,0.0015484,0.0036142,0.058369,0.17771,0.0074829,0.020333,0.0051871,0.024593,0.21877,0.016614,0.036655,0.014655,0.1533,0.068375,0.0027821,0.0021739,0.0012839,0.00023213,0.089263,0.012625,0.020858,0.012505,0.0043984,0.014999,0.16283,0.098989
0.051091,0.0006442,0.0039778,0.00058248,0.047584,0.023399,0.0003795,0.00071041,0.00033902,6.6477e-05,0.097227,0.00161,0.0025615,0.00069976,0.063842,0.18192,0.0074627,0.0024003,0.0061603,0.016211,0.20838,0.0078066,0.012498,0.0090778,0.13105,0.071269,0.00089696,0.0022576,0.0013944,0.00072035,0.084575,0.0082581,0.0034217,0.0088709,0.007027,0.018412,0.16602,0.097706
0.11774,0.00058188,0.024436,0.0015362,0.090114,0.050962,0.0018749,0.0015812,0.00015758,0.001781,0.071179,0.0018484,0.0092902,0.0012593,0.0012498,0.11224,0.0034654,0.020039,0.0028107,0.033496,0.072741,0.0019558,0.010782,0.0010125,0.0054993,0.050681,0.00032219,0.0029168,4.0428e-05,0.0018748,0.11114,0.0027224,0.020217,0.0024104,0.077522,0.10102,0.12611,0.1862
0.087208,0.0017252,0.0024819,0.0029855,0.070397,0.037745,0.0010001,0.0017239,0.0016402,0.00049994,0.077522,0.0048761,0.0066331,0.01087,0.028653,0.12127,0.0044813,0.008071,0.0032377,0.018029,0.13848,0.013366,0.013626,0.011612,0.080115,0.05643,0.003798,0.0016085,0.0019154,0.0018748,0.0983,0.0092253,0.0019623,0.0055909,0.036808,0.060774,0.16945,0.15282
0.043629,0.00069841,0.0084743,0.00066834,0.041811,0.021238,0.00070154,0.00070482,0.00045799,0.00027463,0.10105,0.0094956,0.0050714,0.0072812,0.063946,0.18507,0.012753,0.024155,0.0087217,0.0035931,0.23477,0.0416,0.063511,0.039639,0.16147,0.072758,0.00472,0.0020533,0.0018698,0.00012969,0.077079,0.013557,0.01161,0.014389,0.013402,0.012377,0.15831,0.093719
0.015638,0.00033542,0.0018772,0.00030508,0.014338,0.010171,0.00035727,0.0015078,0.00020162,0.00034708,0.073589,0.0078856,0.0052356,0.0084664,0.050873,0.13872,0.0077678,0.0098794,0.002728,0.0065995,0.20344,0.024409,0.0061568,0.021769,0.15041,0.041229,0.0043563,0.00066856,0.0026187,0.00061936,0.051808,0.014114,0.003445,0.014022,0.032508,0.0053154,0.32078,0.1393
0.039006,0.0006365,0.0013493,0.00065082,0.038471,0.017113,0.0009898,0.00044866,0.0005464,0.0003152,0.11249,0.0040912,0.00445,0.0031402,0.093286,0.11649,0.0027871,0.0068799,0.0071367,0.00527,0.2363,0.0087101,0.0061248,0.007277,0.17304,0.094889,0.002295,0.0024586,0.0035369,0.00060954,0.085883,0.0073461,0.0039135,0.0083273,0.043102,0.0080394,0.19128,0.098511
0.018396,0.00078652,0.00010367,0.00073911,0.017789,0.0058097,0.00012191,0.00011344,0.00023553,2.6954e-05,0.053783,0.0034181,0.002497,0.0026736,0.041675,0.089054,0.0058114,0.013933,0.0024114,0.019396,0.22395,0.012422,0.044387,0.010823,0.20236,0.034738,0.0027237,0.0016593,0.00064751,0.00057583,0.076262,0.026627,0.022219,0.027432,0.055381,0.0039875,0.37488,0.11914
0.047498,0.00045596,0.0057461,0.00052152,0.044108,0.033992,0.00092186,0.0010081,0.00077581,0.00080754,0.11652,0.0026117,0.0027356,0.0016293,0.069771,0.17204,0.0028272,0.017915,0.0049953,0.0076765,0.19924,0.0069612,0.0071565,0.006338,0.095937,0.087453,0.0009263,0.0015977,0.0013327,0.0006833,0.074407,0.0076373,0.005231,0.0086244,0.0081081,0.019625,0.13867,0.11056
0.033511,0.00044612,8.7155e-05,0.00040761,0.033185,0.013248,0.00052023,0.00043213,0.00042398,4.1699e-05,0.10968,0.0015314,0.0024242,0.001428,0.096383,0.091782,0.0021078,0.0023518,0.0048148,0.0035346,0.2436,0.0045621,0.0028251,0.002775,0.19325,0.086157,0.00082494,0.0025169,0.0029387,0.00086955,0.086978,0.0051849,0.0026411,0.0066124,0.05382,0.0064339,0.24994,0.078673
0.02458,0.0006091,0.0034023,0.00056875,0.024188,0.010227,0.00079689,0.001685,0.00090919,0.00034218,0.10621,0.0050873,0.010142,0.0044278,0.090725,0.12204,0.0087335,0.019249,0.0099652,0.0040485,0.2514,0.014566,0.021677,0.013123,0.20003,0.071902,0.0022786,0.005979,0.0018523,0.00051511,0.090114,0.016173,0.0079849,0.017406,0.067447,0.0042496,0.22454,0.094743
0.026286,0.00047228,0.0053229,0.00044816,0.025622,0.01148,0.00062102,0.00067876,0.00053432,5.6417e-05,0.10801,0.0066796,0.015494,0.005758,0.092728,0.12737,0.011531,0.041029,0.010143,0.024497,0.24355,0.017168,0.040237,0.014064,0.18653,0.073941,0.0032895,0.006877,0.0023053,0.0012448,0.089621,0.015903,0.007712,0.01705,0.064859,0.005286,0.21886,0.095587
0.047493,0.00040359,0.025268,0.0003247,0.045401,0.03311,0.00048618,0.0072779,0.00026033,0.00073709,0.12679,0.0012848,0.011583,0.00015883,0.066556,0.23888,0.0040491,0.094209,0.0032608,0.0031507,0.21401,0.0032456,0.058115,0.0028603,0.11378,0.084635,0.00041273,0.0095405,0.0014871,3.1888e-05,0.069365,0.0025678,0.021697,0.0032749,0.00096889,0.013167,0.1031,0.069457
0.028196,0.00076614,0.00093827,0.00077564,0.02785,0.014571,0.00030408,0.00052264,0.00093269,9.4436e-05,0.11973,0.0012524,0.0050264,0.00065372,0.091343,0.20284,0.0075775,0.024924,0.010466,0.0034402,0.27017,0.0070249,0.027178,0.0065578,0.17879,0.09055,0.0018964,0.00089915,0.0022823,0.0009971,0.070968,0.0044016,0.0025475,0.0064337,0.040371,0.0051204,0.13241,0.065443
0.093863,0.0021718,0.038198,0.0016701,0.067117,0.0539,0.0017641,0.003734,0.0012335,0.00015623,0.093582,0.0063903,0.012305,0.0031458,0.03359,0.12402,0.022834,0.052902,0.012219,0.022591,0.09655,0.012415,0.022182,0.0051973,0.014998,0.067617,0.0037163,0.0056274,0.0018544,0.0018748,0.098738,0.0031021,0.033096,0.00050341,0.052931,0.081959,0.1212,0.16857
0.080865,0.0041694,0.025716,0.0040372,0.069304,0.044807,0.0005682,0.0035018,0.0014872,0.0020622,0.098581,0.004472,0.0027491,0.0028464,0.03059,0.16589,0.0071413,0.022475,0.0033934,0.013155,0.15423,0.010436,0.0021562,0.006597,0.058805,0.073303,0.0020399,0.0049556,0.00096305,0.00049994,0.098238,0.002259,0.026517,0.0035419,0.042557,0.055993,0.093457,0.13464
0.088583,0.0013052,0.023224,0.0014871,0.076584,0.06796,0.0040759,0.00092533,0.0011982,0.00028121,0.10824,0.0015575,0.0068063,0.0021574,0.024184,0.10889,0.0099373,0.026265,0.0072321,0.0047182,0.13545,0.022524,0.029112,0.019206,0.047338,0.081209,0.0022012,0.00025191,0.0019097,0.0042182,0.09805,0.0011646,0.023218,0.0023313,0.061117,0.060711,0.10174,0.14917
